CON_ID,POLLING_BOOTH_ID,VOTER_ID,ENTRY_TIME,EXIT_TIME,CANDIDATE_VOTED,PARTY_VOTED
7,1360,ZIN5157039,14:18:49,14:20:49,V. Priya Babu,LAG
3,605,LQF8617824,08:29:18,08:31:18,E. Latha Yadav,ZAR
6,1183,ZOT7967373,13:45:02,13:46:02,B. Lakshmi Naidu,RYX
3,630,WQX0925799,11:24:00,11:27:00,E. Latha Yadav,ZAR
8,1444,YDY9967320,15:26:07,15:29:07,V. Sita Naidu,KEM
8,1401,GBL7940525,13:25:09,13:27:09,N. Vijay Das,VUN
1,5,VLO1493343,10:28:42,10:29:42,M. Arun Singh,MEX
1,69,NEM6485680,08:39:21,08:40:21,Q. Lakshmi Kumar,TIL
2,402,PTD2303367,13:54:00,13:56:00,A. Priya Babu,WUF
2,437,TMD5417461,12:09:40,12:10:40,A. Priya Babu,WUF
4,847,UYZ7943673,14:44:43,14:46:43,O. Ravi Verma,LAG
4,970,ABH5012439,09:12:29,09:14:29,U. Anil Babu,QOP
1,62,XWM9773582,15:01:04,15:02:04,D. Kavya Das,RYX
5,1055,RSH5352774,10:45:48,10:47:48,T. Lakshmi Verma,TIL
1,109,DFN3289006,16:42:09,16:44:09,U. Anil Kumar,ZAR
3,710,TSH8399471,10:20:02,10:21:02,E. Meena Das,LAG
1,2,JWF7212729,13:53:56,13:56:56,D. Kavya Das,RYX
3,616,KOE9878254,14:39:18,14:42:18,E. Meena Das,LAG
1,200,SHS1576492,13:16:36,13:17:36,M. Arun Singh,MEX
1,71,AKX3626489,11:50:11,11:53:11,U. Anil Kumar,ZAR
2,355,JWE7678648,16:48:22,16:51:22,Z. Manoj Sharma,VUN
1,154,GSD1667857,15:14:16,15:17:16,U. Anil Kumar,ZAR
2,491,NUJ6847107,10:18:28,10:21:28,A. Priya Babu,WUF
1,319,MPZ4303946,09:18:26,09:21:26,Q. Lakshmi Kumar,TIL
1,320,XAK9520900,16:35:17,16:36:17,Q. Lakshmi Kumar,TIL
4,847,ZJS0277223,12:34:25,12:35:25,O. Ravi Verma,LAG
4,812,OQC8498481,14:41:30,14:43:30,O. Ravi Verma,LAG
3,729,IED6542365,15:42:42,15:43:42,B. Vikram Sharma,VUN
4,1016,OUB8027613,10:03:38,10:05:38,O. Ravi Verma,LAG
8,1444,BJL7874431,15:24:19,15:25:19,N. Kiran Babu,WUF
3,717,CCP8025057,16:45:42,16:46:42,B. Vikram Sharma,VUN
3,615,LFH7568112,09:09:50,09:10:50,E. Latha Yadav,ZAR
2,524,MPN2971754,15:00:29,15:01:29,Z. Manoj Sharma,VUN
2,524,WRL8501129,12:28:40,12:31:40,Z. Manoj Sharma,VUN
3,787,RAN6716980,14:51:34,14:52:34,A. Rahul Verma,MEX
7,1353,YJH2660801,14:22:17,14:25:17,V. Priya Babu,LAG
2,421,RCK0175874,09:51:17,09:54:17,A. Priya Babu,WUF
3,731,JAR6921395,16:02:43,16:03:43,A. Rahul Verma,MEX
1,236,JHQ7356360,10:49:25,10:51:25,U. Anil Kumar,ZAR
2,537,VZE1176235,09:47:13,09:50:13,G. Priya Babu,NOD
2,404,PYW3686669,15:20:43,15:22:43,A. Priya Babu,WUF
3,584,PXI4364893,08:18:59,08:19:59,E. Latha Yadav,ZAR
3,620,JFY2063652,15:21:27,15:23:27,A. Rahul Verma,MEX
3,659,QPP5200718,14:19:38,14:21:38,E. Latha Yadav,ZAR
2,372,LVD8524018,09:42:31,09:43:31,G. Priya Babu,NOD
4,967,KVC1031367,09:26:50,09:27:50,K. Rahul Sharma,MEX
6,1159,AGN8158007,16:22:26,16:23:26,U. Sanjay Yadav,BIR
4,857,IDA4331461,13:43:00,13:45:00,Q. Radha Yadav,VUN
4,885,GYR0915429,14:26:59,14:27:59,Q. Radha Yadav,VUN
6,1148,XIQ1226569,10:43:15,10:44:15,U. Radha Singh,KEM
1,61,NSN5299680,12:31:49,12:32:49,D. Kavya Das,RYX
1,15,BNF8055066,08:47:34,08:50:34,Q. Lakshmi Kumar,TIL
6,1160,BML6878913,13:08:46,13:09:46,U. Sanjay Yadav,BIR
1,87,NVW5491832,16:03:54,16:06:54,Q. Lakshmi Kumar,TIL
1,330,TTB5198176,14:58:08,15:01:08,M. Arun Singh,MEX
2,535,JGX2391964,13:40:59,13:42:59,Z. Manoj Sharma,VUN
2,491,BXZ8628516,08:59:37,09:02:37,Z. Manoj Sharma,VUN
7,1358,AGP9929132,12:37:02,12:39:02,F. Kavya Joshi,KEM
5,1127,PBX3173057,14:42:49,14:43:49,D. Manoj Joshi,QOP
8,1512,KXG0686125,11:23:32,11:24:32,N. Kiran Babu,WUF
6,1180,XTV9437618,11:14:31,11:17:31,D. Vikram Joshi,MEX
4,816,ZDC9726853,10:24:12,10:26:12,Q. Radha Yadav,VUN
8,1503,HBD7196443,13:56:33,13:57:33,N. Vijay Das,VUN
7,1328,PRZ6901373,09:14:24,09:15:24,V. Priya Babu,LAG
2,438,VEL4006155,16:29:15,16:32:15,Z. Manoj Sharma,VUN
5,1049,SQW7992552,11:47:09,11:49:09,D. Manoj Joshi,QOP
4,853,GFX8809579,14:21:33,14:22:33,O. Ravi Verma,LAG
6,1229,VWT9337988,14:00:47,14:03:47,D. Vikram Joshi,MEX
4,1003,MNG5709281,15:27:11,15:30:11,U. Anil Babu,QOP
4,902,INL1176717,16:20:47,16:22:47,O. Ravi Verma,LAG
1,188,CMD1712474,14:46:26,14:49:26,D. Kavya Das,RYX
1,32,INE9303771,08:14:42,08:15:42,U. Anil Kumar,ZAR
2,539,EEW3185156,13:22:41,13:24:41,G. Priya Babu,NOD
5,1091,RLT3467025,12:11:00,12:13:00,B. Vikram Babu,ZAR
1,35,SJV3062162,08:10:14,08:13:14,M. Arun Singh,MEX
6,1212,POF9576514,09:46:13,09:49:13,D. Vikram Joshi,MEX
3,648,IAA0090440,10:13:31,10:14:31,A. Rahul Verma,MEX
4,819,MCE0817431,09:54:35,09:55:35,O. Ravi Verma,LAG
7,1259,WIJ1242192,09:21:29,09:23:29,C. Latha Singh,BIR
8,1419,JKD4808656,16:26:57,16:27:57,N. Kiran Babu,WUF
3,714,VZD8366528,16:25:57,16:26:57,E. Latha Yadav,ZAR
4,827,ILW3547086,14:26:08,14:28:08,O. Ravi Verma,LAG
6,1240,KCU5878029,08:32:06,08:34:06,U. Sanjay Yadav,BIR
4,884,HTK8188605,13:27:28,13:29:28,Q. Radha Yadav,VUN
3,693,EQW4871171,16:29:54,16:32:54,E. Meena Das,LAG
2,433,OKY3826513,16:29:20,16:32:20,Z. Manoj Sharma,VUN
1,50,WVH6217975,08:05:06,08:07:06,D. Kavya Das,RYX
2,412,PYX8977151,10:09:48,10:12:48,G. Priya Babu,NOD
1,246,DQS7709882,12:32:01,12:34:01,M. Arun Singh,MEX
2,463,ONZ4315990,10:42:27,10:43:27,A. Priya Babu,WUF
4,898,VDC0923756,13:13:01,13:14:01,K. Rahul Sharma,MEX
4,827,AWV6299520,09:33:52,09:35:52,Q. Radha Yadav,VUN
7,1279,SEL4796467,12:29:49,12:32:49,K. Divya Yadav,VUN
7,1358,ZSJ6246467,11:28:25,11:31:25,F. Kavya Joshi,KEM
1,330,EXR6228167,13:49:22,13:51:22,Q. Lakshmi Kumar,TIL
3,629,JAY3238172,14:50:23,14:53:23,E. Meena Das,LAG
5,1041,IQD3454203,14:47:46,14:49:46,T. Lakshmi Verma,TIL
1,155,XVV0481653,12:57:04,12:58:04,Q. Lakshmi Kumar,TIL
1,129,ZUN9787639,08:56:52,08:57:52,D. Kavya Das,RYX
3,594,TGD5278928,08:19:29,08:20:29,E. Latha Yadav,ZAR
5,1101,HIW6790305,14:11:26,14:14:26,T. Lakshmi Verma,TIL
3,692,BMM0883050,13:29:48,13:32:48,E. Latha Yadav,ZAR
2,558,QGB6868272,12:35:51,12:36:51,A. Priya Babu,WUF
2,495,ZYT1441904,15:36:38,15:39:38,Z. Manoj Sharma,VUN
7,1290,AZH5718257,15:18:41,15:19:41,F. Kavya Joshi,KEM
3,619,OCM2038034,11:10:55,11:11:55,B. Vikram Sharma,VUN
2,434,RSO8895527,14:41:29,14:44:29,A. Priya Babu,WUF
1,286,RTF2170861,10:21:16,10:24:16,D. Kavya Das,RYX
3,643,VJS2453937,16:52:05,16:54:05,B. Vikram Sharma,VUN
4,901,BIP6756836,13:34:48,13:37:48,U. Anil Babu,QOP
6,1239,NNM1360464,15:38:48,15:39:48,D. Vikram Joshi,MEX
7,1352,XLV3702982,12:21:05,12:24:05,C. Latha Singh,BIR
1,18,DCE4334870,16:38:45,16:39:45,U. Anil Kumar,ZAR
3,676,TQS7094081,10:41:24,10:42:24,B. Vikram Sharma,VUN
1,205,YOC1131421,08:09:16,08:10:16,M. Arun Singh,MEX
5,1056,YGM6713882,15:52:45,15:54:45,B. Vikram Babu,ZAR
2,375,IVE7154506,08:42:23,08:44:23,A. Priya Babu,WUF
3,646,DWZ0484298,14:24:26,14:26:26,A. Rahul Verma,MEX
4,873,CXD0050038,12:24:21,12:26:21,U. Anil Babu,QOP
2,498,NCO2278198,08:40:43,08:43:43,A. Priya Babu,WUF
2,379,BVO9937373,09:06:06,09:09:06,A. Priya Babu,WUF
8,1445,WMM0571708,14:58:04,14:59:04,N. Vijay Das,VUN
1,164,VTA9676119,12:14:34,12:17:34,U. Anil Kumar,ZAR
2,413,IMV5398340,09:03:06,09:05:06,Z. Manoj Sharma,VUN
4,863,NMR4840072,12:36:49,12:39:49,Q. Radha Yadav,VUN
1,218,YBH7432271,14:09:49,14:10:49,U. Anil Kumar,ZAR
4,897,HWT9953292,11:37:43,11:38:43,U. Anil Babu,QOP
1,87,LVY7105480,13:39:09,13:40:09,U. Anil Kumar,ZAR
1,142,MBH5623512,16:51:03,16:52:03,D. Kavya Das,RYX
1,262,KKN3724846,16:55:01,16:57:01,Q. Lakshmi Kumar,TIL
2,469,WQI7583081,12:30:45,12:32:45,A. Priya Babu,WUF
6,1152,ILN2964508,14:09:02,14:12:02,U. Sanjay Yadav,BIR
7,1350,WKR5178310,08:44:13,08:46:13,C. Latha Singh,BIR
2,531,OXM2171292,13:48:43,13:50:43,Z. Manoj Sharma,VUN
7,1255,OQX9291959,08:08:19,08:09:19,C. Latha Singh,BIR
1,327,KVJ0874534,09:28:54,09:31:54,D. Kavya Das,RYX
2,531,NPD1958780,10:51:19,10:52:19,A. Priya Babu,WUF
5,1054,LIQ4745741,14:58:56,14:59:56,B. Vikram Babu,ZAR
7,1305,CDU7398756,15:44:26,15:45:26,C. Latha Singh,BIR
4,997,FQV9621038,14:05:46,14:07:46,K. Rahul Sharma,MEX
5,1096,LCI1828739,08:22:19,08:23:19,T. Lakshmi Verma,TIL
6,1201,ISY1546761,10:23:44,10:26:44,D. Vikram Joshi,MEX
5,1094,VJB4017702,10:49:25,10:50:25,T. Lakshmi Verma,TIL
7,1316,OOG7685101,13:31:10,13:34:10,F. Kavya Joshi,KEM
8,1505,SXY5332849,12:31:17,12:32:17,N. Vijay Das,VUN
3,600,GQC2243908,14:08:25,14:11:25,A. Rahul Verma,MEX
5,1073,MCI5548500,11:09:02,11:11:02,D. Manoj Joshi,QOP
1,48,EHZ6021293,13:33:43,13:36:43,M. Arun Singh,MEX
6,1136,OJX0013509,15:15:27,15:18:27,D. Vikram Joshi,MEX
1,319,CAP1706221,15:41:11,15:44:11,D. Kavya Das,RYX
5,1106,TWS9811078,16:33:29,16:34:29,D. Manoj Joshi,QOP
1,344,KJX0823379,10:19:02,10:22:02,U. Anil Kumar,ZAR
1,131,DAU9039107,11:26:55,11:28:55,D. Kavya Das,RYX
1,107,LUD4385236,13:57:27,13:58:27,D. Kavya Das,RYX
5,1113,LYY0775579,13:32:16,13:35:16,T. Lakshmi Verma,TIL
5,1036,AAS1202992,09:00:54,09:01:54,T. Lakshmi Verma,TIL
2,431,TMW1381297,09:26:50,09:29:50,G. Priya Babu,NOD
5,1051,KJV1114933,09:15:03,09:16:03,D. Manoj Joshi,QOP
1,305,TWZ1353422,13:38:46,13:41:46,D. Kavya Das,RYX
1,176,UCE1986880,15:58:36,16:00:36,D. Kavya Das,RYX
3,726,LRE0923842,08:25:03,08:26:03,E. Latha Yadav,ZAR
3,750,UPX7149159,09:25:43,09:27:43,A. Rahul Verma,MEX
8,1421,GVG5707063,13:52:23,13:55:23,N. Kiran Babu,WUF
4,919,NVW8747820,16:43:50,16:44:50,K. Rahul Sharma,MEX
1,231,HVH6615179,13:34:49,13:37:49,M. Arun Singh,MEX
4,1018,GQF1611836,11:43:03,11:44:03,K. Rahul Sharma,MEX
7,1278,JHI5189109,08:22:41,08:23:41,K. Divya Yadav,VUN
8,1406,IEO8525738,11:53:46,11:55:46,Q. Kavya Naidu,ZAR
6,1144,RVT6271720,12:54:07,12:55:07,U. Radha Singh,KEM
4,794,HUR5846039,13:59:00,14:00:00,U. Anil Babu,QOP
2,402,CPZ7423133,09:22:00,09:23:00,A. Priya Babu,WUF
5,1102,PCX4365039,11:08:10,11:09:10,D. Manoj Joshi,QOP
7,1284,PNP2557838,08:38:24,08:40:24,F. Kavya Joshi,KEM
4,799,UND4255970,13:30:07,13:31:07,K. Rahul Sharma,MEX
7,1287,QFH5302563,15:21:12,15:22:12,K. Divya Yadav,VUN
5,1048,OGA4910574,15:18:45,15:19:45,D. Manoj Joshi,QOP
2,517,THB9812114,08:58:13,09:01:13,Z. Manoj Sharma,VUN
2,553,ZOI2757518,13:40:41,13:43:41,A. Priya Babu,WUF
5,1058,YXJ1289912,12:44:22,12:45:22,T. Lakshmi Verma,TIL
1,338,NJW7365961,15:03:38,15:05:38,Q. Lakshmi Kumar,TIL
4,1010,FSW3467864,11:03:27,11:04:27,O. Ravi Verma,LAG
2,439,WIR0286533,08:26:42,08:28:42,Z. Manoj Sharma,VUN
3,679,NXK6716481,11:32:18,11:35:18,A. Rahul Verma,MEX
2,459,TOL0196527,09:16:03,09:19:03,G. Priya Babu,NOD
6,1166,VHO1656562,08:53:25,08:56:25,U. Radha Singh,KEM
4,985,VRO4678812,12:01:05,12:03:05,Q. Radha Yadav,VUN
2,388,LJM0766445,08:59:30,09:01:30,Z. Manoj Sharma,VUN
7,1286,VKU8068788,16:33:33,16:36:33,C. Latha Singh,BIR
2,422,EEB9788447,09:36:07,09:37:07,G. Priya Babu,NOD
4,945,EUL8533425,10:07:53,10:09:53,Q. Radha Yadav,VUN
1,170,ASY6589408,15:34:28,15:35:28,D. Kavya Das,RYX
1,115,DUX2765847,16:17:49,16:19:49,Q. Lakshmi Kumar,TIL
6,1219,WSY9657334,09:29:13,09:32:13,U. Radha Singh,KEM
4,965,DHD7398299,10:41:21,10:42:21,O. Ravi Verma,LAG
2,533,JQI7636910,08:28:33,08:30:33,Z. Manoj Sharma,VUN
4,832,QIM3746686,16:12:47,16:13:47,O. Ravi Verma,LAG
4,949,DJU3373918,16:58:40,17:01:40,K. Rahul Sharma,MEX
4,839,HHV4759299,09:39:24,09:41:24,O. Ravi Verma,LAG
1,314,SAW8254923,14:21:41,14:22:41,D. Kavya Das,RYX
8,1428,ZFC9138858,08:21:28,08:23:28,Q. Kavya Naidu,ZAR
6,1135,YQL7127694,08:56:36,08:59:36,D. Vikram Joshi,MEX
6,1134,DMT0512312,11:45:40,11:48:40,B. Lakshmi Naidu,RYX
4,955,JXM6947394,15:58:00,15:59:00,U. Anil Babu,QOP
6,1250,APN4460617,09:14:11,09:16:11,D. Vikram Joshi,MEX
1,270,BEH4321027,10:27:32,10:28:32,D. Kavya Das,RYX
6,1158,XJS4679697,12:43:08,12:44:08,B. Lakshmi Naidu,RYX
6,1248,FSU0372497,14:03:00,14:06:00,U. Sanjay Yadav,BIR
8,1401,VVX6014574,12:38:22,12:41:22,N. Kiran Babu,WUF
4,995,LZM0587364,15:42:40,15:43:40,K. Rahul Sharma,MEX
6,1160,YNW5795447,16:50:12,16:53:12,B. Lakshmi Naidu,RYX
8,1385,LGT7154586,11:17:51,11:18:51,Q. Kavya Naidu,ZAR
1,219,HWV8894467,16:19:33,16:20:33,U. Anil Kumar,ZAR
2,568,LMW4275264,13:42:48,13:45:48,Z. Manoj Sharma,VUN
4,994,CWX2214239,14:22:34,14:24:34,K. Rahul Sharma,MEX
4,895,RKU9622595,16:36:56,16:38:56,U. Anil Babu,QOP
1,142,ISF0688228,13:10:04,13:11:04,U. Anil Kumar,ZAR
3,716,GSP4484645,10:02:13,10:05:13,E. Meena Das,LAG
8,1482,OUR5003720,15:03:51,15:06:51,N. Kiran Babu,WUF
6,1175,HJY4721904,09:42:50,09:44:50,U. Radha Singh,KEM
4,910,HEW2588466,15:27:54,15:28:54,K. Rahul Sharma,MEX
1,346,KWL9120356,10:47:52,10:49:52,M. Arun Singh,MEX
7,1345,UFV3006826,14:50:20,14:52:20,V. Priya Babu,LAG
1,72,GXN8402001,13:25:20,13:27:20,U. Anil Kumar,ZAR
7,1331,PFP0753812,12:48:00,12:51:00,C. Latha Singh,BIR
2,469,CQE7330736,16:03:18,16:06:18,Z. Manoj Sharma,VUN
1,311,IMK3282312,16:52:21,16:54:21,Q. Lakshmi Kumar,TIL
2,445,DAV3539161,12:19:31,12:22:31,G. Priya Babu,NOD
5,1040,DWW8557643,12:07:25,12:09:25,D. Manoj Joshi,QOP
5,1033,MEK1351897,12:15:17,12:17:17,B. Vikram Babu,ZAR
1,177,JKP6110430,12:58:44,13:01:44,Q. Lakshmi Kumar,TIL
6,1223,UTS9158617,08:09:52,08:11:52,D. Vikram Joshi,MEX
8,1530,WEO8262780,10:36:54,10:39:54,Q. Kavya Naidu,ZAR
8,1503,NVR5753649,15:01:42,15:02:42,V. Sita Naidu,KEM
2,455,ZQK9521731,16:43:45,16:46:45,Z. Manoj Sharma,VUN
7,1263,UGA9784241,12:53:21,12:56:21,F. Kavya Joshi,KEM
2,577,XRY8700916,08:43:43,08:44:43,Z. Manoj Sharma,VUN
5,1127,PRA2318379,10:16:51,10:19:51,T. Lakshmi Verma,TIL
4,811,VAJ6415716,09:01:42,09:02:42,U. Anil Babu,QOP
1,20,MAF5644228,14:59:45,15:01:45,M. Arun Singh,MEX
8,1429,ITL8849418,08:53:09,08:55:09,N. Kiran Babu,WUF
3,745,UVQ6704748,16:23:07,16:26:07,E. Latha Yadav,ZAR
8,1514,WJX9512503,11:33:08,11:36:08,N. Vijay Das,VUN
8,1456,IBX2607804,09:24:42,09:25:42,N. Kiran Babu,WUF
2,373,FGI6536149,13:51:11,13:53:11,A. Priya Babu,WUF
1,276,ASN9603974,11:04:33,11:07:33,M. Arun Singh,MEX
5,1071,ETV8382674,09:02:08,09:03:08,T. Lakshmi Verma,TIL
1,241,IDA6821714,08:41:14,08:42:14,Q. Lakshmi Kumar,TIL
3,752,WOJ9500509,12:32:52,12:33:52,A. Rahul Verma,MEX
5,1054,BSS8818266,13:49:12,13:51:12,B. Vikram Babu,ZAR
1,163,HKJ2713932,09:37:17,09:40:17,D. Kavya Das,RYX
2,522,EGW1723191,08:56:32,08:58:32,G. Priya Babu,NOD
3,707,ITX6869049,10:31:36,10:34:36,E. Meena Das,LAG
3,584,ZEW6674554,14:32:44,14:35:44,A. Rahul Verma,MEX
3,652,WPQ8977982,12:11:08,12:14:08,E. Meena Das,LAG
1,336,KOO9747675,11:18:18,11:21:18,U. Anil Kumar,ZAR
3,710,OSA9524607,15:15:10,15:17:10,B. Vikram Sharma,VUN
8,1424,AJU0916493,13:29:03,13:31:03,N. Kiran Babu,WUF
3,721,WIU3851404,11:32:28,11:34:28,B. Vikram Sharma,VUN
3,590,CQH6033355,09:38:06,09:39:06,E. Meena Das,LAG
2,407,XOR6666079,10:32:08,10:34:08,Z. Manoj Sharma,VUN
3,737,CAW2252726,13:39:27,13:41:27,B. Vikram Sharma,VUN
1,346,VYV7899471,14:53:25,14:55:25,Q. Lakshmi Kumar,TIL
2,542,HPT2738263,12:06:31,12:09:31,Z. Manoj Sharma,VUN
8,1387,THY7894493,16:28:01,16:30:01,N. Kiran Babu,WUF
7,1342,BCT6945086,15:23:15,15:24:15,K. Divya Yadav,VUN
4,883,YJN9940846,12:46:19,12:47:19,K. Rahul Sharma,MEX
2,538,PHZ1194231,16:36:40,16:39:40,G. Priya Babu,NOD
3,588,DOO3796323,08:41:22,08:42:22,A. Rahul Verma,MEX
8,1522,MFC9768644,14:59:40,15:01:40,N. Kiran Babu,WUF
6,1172,ZPP5880990,09:01:00,09:04:00,D. Vikram Joshi,MEX
3,727,RSG1439973,09:22:03,09:24:03,E. Meena Das,LAG
3,767,SJI4335097,09:03:37,09:05:37,E. Latha Yadav,ZAR
8,1443,PDF5721879,08:27:35,08:29:35,Q. Kavya Naidu,ZAR
1,319,PQQ4166331,08:56:49,08:57:49,M. Arun Singh,MEX
3,721,GQL6862748,13:31:25,13:34:25,E. Latha Yadav,ZAR
4,983,EDX7572305,12:21:10,12:24:10,U. Anil Babu,QOP
5,1060,EIS1840970,14:55:04,14:57:04,D. Manoj Joshi,QOP
2,415,DOD6249542,10:31:05,10:34:05,Z. Manoj Sharma,VUN
8,1460,IQY3090196,15:52:35,15:54:35,V. Sita Naidu,KEM
4,951,FVE2783175,09:14:51,09:17:51,Q. Radha Yadav,VUN
1,278,HPN8623416,13:27:56,13:29:56,D. Kavya Das,RYX
1,177,JQF3817159,16:52:59,16:53:59,M. Arun Singh,MEX
8,1519,PYU2480867,12:38:41,12:40:41,N. Kiran Babu,WUF
4,968,VOU6922163,14:07:23,14:08:23,K. Rahul Sharma,MEX
2,419,PZW6543841,15:43:38,15:44:38,G. Priya Babu,NOD
6,1193,BQB0872745,13:12:52,13:15:52,B. Lakshmi Naidu,RYX
1,119,BVQ7818303,12:43:54,12:44:54,D. Kavya Das,RYX
2,375,CKF2573161,14:41:48,14:44:48,A. Priya Babu,WUF
2,524,VIF3456118,13:52:30,13:54:30,Z. Manoj Sharma,VUN
1,115,MVO9269600,10:36:30,10:39:30,U. Anil Kumar,ZAR
1,321,FAA0327519,15:49:40,15:50:40,D. Kavya Das,RYX
7,1298,JRU6280656,09:46:50,09:49:50,K. Divya Yadav,VUN
1,41,FQF3791472,10:29:15,10:32:15,U. Anil Kumar,ZAR
1,43,YUT3763034,15:35:03,15:37:03,M. Arun Singh,MEX
6,1207,PCT0555528,10:57:25,11:00:25,B. Lakshmi Naidu,RYX
1,269,IVW6908635,14:50:23,14:53:23,Q. Lakshmi Kumar,TIL
4,910,KPU4230506,09:42:09,09:45:09,Q. Radha Yadav,VUN
3,594,JDO5688171,13:05:21,13:07:21,E. Meena Das,LAG
4,995,DKA8568688,16:23:14,16:24:14,U. Anil Babu,QOP
5,1069,IXW2661141,11:22:17,11:23:17,D. Manoj Joshi,QOP
1,208,PFM2289487,11:17:08,11:19:08,D. Kavya Das,RYX
4,990,LQI1877324,16:11:24,16:14:24,Q. Radha Yadav,VUN
1,337,JLJ4958352,12:59:13,13:02:13,D. Kavya Das,RYX
6,1170,AEU6468596,10:00:41,10:03:41,U. Sanjay Yadav,BIR
1,56,BNM4679045,15:58:35,16:01:35,Q. Lakshmi Kumar,TIL
4,802,ORP5101380,14:50:20,14:53:20,Q. Radha Yadav,VUN
1,316,FUY4974086,13:10:35,13:11:35,D. Kavya Das,RYX
2,379,AQN4427395,16:33:01,16:36:01,Z. Manoj Sharma,VUN
4,823,CAI7899746,16:14:25,16:17:25,O. Ravi Verma,LAG
1,45,AZC0831491,12:50:57,12:53:57,Q. Lakshmi Kumar,TIL
4,991,FWB1686152,11:33:23,11:35:23,U. Anil Babu,QOP
4,1002,ZRG4450403,15:12:56,15:15:56,O. Ravi Verma,LAG
3,650,NJF3020399,15:35:24,15:37:24,B. Vikram Sharma,VUN
4,848,UCB4878043,13:39:28,13:40:28,U. Anil Babu,QOP
7,1271,YWI9478883,13:47:27,13:49:27,F. Kavya Joshi,KEM
8,1385,JHG7777199,11:40:17,11:41:17,N. Vijay Das,VUN
4,859,XRN2409993,11:40:19,11:43:19,K. Rahul Sharma,MEX
5,1107,OVZ0650849,12:53:52,12:56:52,D. Manoj Joshi,QOP
4,803,ZON9492748,11:33:32,11:35:32,O. Ravi Verma,LAG
2,351,DZV7947432,14:24:46,14:25:46,A. Priya Babu,WUF
3,713,RWE7579708,10:32:55,10:35:55,A. Rahul Verma,MEX
2,580,ZVL0555860,09:13:07,09:16:07,A. Priya Babu,WUF
2,356,MAY7623296,09:08:20,09:09:20,G. Priya Babu,NOD
8,1498,XVI9880999,08:51:37,08:54:37,V. Sita Naidu,KEM
3,620,TAW7244912,08:32:58,08:35:58,B. Vikram Sharma,VUN
2,553,WYF0615318,16:14:52,16:15:52,A. Priya Babu,WUF
8,1422,TZK3109716,14:36:47,14:39:47,NOTA,NOTA
1,208,WSP6704381,09:17:09,09:19:09,Q. Lakshmi Kumar,TIL
2,446,ZEE5402340,13:24:00,13:26:00,Z. Manoj Sharma,VUN
2,464,DKV6978319,15:55:26,15:56:26,G. Priya Babu,NOD
7,1312,YWS3908414,08:56:46,08:57:46,C. Latha Singh,BIR
7,1301,HZU2662603,12:55:07,12:58:07,K. Divya Yadav,VUN
2,373,TPI3348279,15:14:30,15:17:30,Z. Manoj Sharma,VUN
4,807,HDK0848121,10:57:29,10:58:29,K. Rahul Sharma,MEX
8,1450,QVU5169195,15:22:50,15:23:50,V. Sita Naidu,KEM
3,611,YYQ0496742,16:46:33,16:49:33,A. Rahul Verma,MEX
1,28,BLS0056420,12:03:52,12:04:52,U. Anil Kumar,ZAR
5,1080,IGW8662722,13:26:23,13:28:23,D. Manoj Joshi,QOP
5,1118,QWO2106393,08:34:16,08:36:16,B. Vikram Babu,ZAR
4,1012,HOY2035674,10:48:51,10:51:51,U. Anil Babu,QOP
1,98,ISZ2701528,09:16:02,09:19:02,U. Anil Kumar,ZAR
4,930,QKF3141173,14:59:26,15:01:26,O. Ravi Verma,LAG
3,784,SDG0772182,12:28:18,12:30:18,B. Vikram Sharma,VUN
8,1464,ILZ4593357,12:51:57,12:54:57,Q. Kavya Naidu,ZAR
6,1200,KTQ3354561,08:52:46,08:54:46,U. Sanjay Yadav,BIR
1,283,OWI2500288,13:14:36,13:16:36,Q. Lakshmi Kumar,TIL
1,266,GOZ8812431,13:34:09,13:35:09,Q. Lakshmi Kumar,TIL
2,562,DRB7574643,11:08:47,11:11:47,G. Priya Babu,NOD
6,1172,KUP6960101,08:05:42,08:07:42,U. Sanjay Yadav,BIR
1,209,LUM2101706,11:32:32,11:35:32,D. Kavya Das,RYX
8,1509,WXC3920263,08:01:23,08:02:23,V. Sita Naidu,KEM
2,385,IBS7721238,15:56:50,15:58:50,G. Priya Babu,NOD
1,144,CXJ5833739,10:32:03,10:35:03,D. Kavya Das,RYX
4,942,YUM9918511,14:09:33,14:11:33,Q. Radha Yadav,VUN
4,932,WQM9976040,13:20:08,13:21:08,Q. Radha Yadav,VUN
5,1080,XJH9145528,10:28:12,10:30:12,D. Manoj Joshi,QOP
3,646,HKT0665729,14:10:19,14:12:19,A. Rahul Verma,MEX
7,1304,HMU0113960,11:07:54,11:09:54,K. Divya Yadav,VUN
8,1489,BHV4029567,10:38:56,10:40:56,N. Kiran Babu,WUF
2,554,HKM1354650,10:46:30,10:49:30,G. Priya Babu,NOD
8,1509,YUS0077963,14:39:14,14:40:14,N. Vijay Das,VUN
3,583,CQN5575645,12:07:43,12:09:43,E. Latha Yadav,ZAR
1,65,WAB6997406,14:18:00,14:20:00,M. Arun Singh,MEX
7,1297,ILR4728801,12:31:25,12:34:25,K. Divya Yadav,VUN
5,1098,FFD1209373,16:29:02,16:31:02,B. Vikram Babu,ZAR
8,1468,SOF3437552,12:30:46,12:32:46,N. Kiran Babu,WUF
5,1116,TSL7317624,11:09:44,11:12:44,B. Vikram Babu,ZAR
