Voter ID,Name,Gender,DOB,Father's Name / Husband's Name
FEI8258310,L. Rahul Sharma,Male,1952-12-31,Suresh Verma
NCU0717215,U. Arun Singh,Male,1966-06-23,Manoj Das
FWU2996117,P. Vikram Joshi,Male,1972-12-25,Sanjay Singh
CBW5800374,H. Ravi Sharma,Male,1985-06-07,Manoj Naidu
XHP4095969,J. Meena Reddy,Female,1976-06-21,Sanjay Joshi
PJM5590040,D. Latha Kumar,Female,2001-12-17,Ravi Das
CEM6427137,H. Lakshmi Das,Female,1988-08-26,Kiran Kumar
KEE4224709,C. Divya Verma,Female,1994-01-27,Anil Singh
VYP0714031,D. Ravi Joshi,Male,1937-08-28,Ravi Kumar
MAY1333781,D. Priya Naidu,Female,1957-06-22,Sanjay Babu
JNK9695120,D. Manoj Verma,Male,1946-07-16,Sanjay Singh
ZZO8877478,X. Sneha Babu,Female,1959-07-26,Sanjay Das
ZYE3487369,F. Kavya Kumar,Female,2005-01-03,Arun Babu
SHX3729285,Z. Manoj Reddy,Male,1982-05-20,Arun Verma
AGV9013975,I. Priya Yadav,Female,1990-04-24,Arun Das
VWG1834641,Z. Rahul Das,Male,2006-01-13,Manoj Naidu
NUV4104347,E. Anil Reddy,Male,1986-04-02,Rahul Verma
FIF1951364,B. Divya Reddy,Female,1950-02-15,Ravi Kumar
NFD1941706,O. Latha Kumar,Female,1950-11-09,Anil Das
TTD8242500,O. Anjali Babu,Female,2000-07-03,Vikram Reddy
HHG3994637,E. Rahul Sharma,Male,2001-01-06,Rahul Reddy
NAF3630814,Q. Kiran Sharma,Male,1938-04-21,Arun Verma
YEY0508569,D. Lakshmi Naidu,Female,1983-04-06,Anil Sharma
LAX1149780,X. Vikram Yadav,Male,1982-10-23,Manoj Verma
QDN8103033,Q. Suresh Sharma,Male,1952-12-20,Sanjay Das
JKF1455953,U. Manoj Naidu,Male,1962-02-01,Anil Babu
BGZ8472224,F. Vikram Joshi,Male,1964-08-22,Arun Sharma
KNF8687730,A. Arun Kumar,Male,1939-11-13,Rahul Reddy
NQA0929718,D. Anjali Joshi,Female,1991-08-16,Sanjay Yadav
JDD2735974,J. Vijay Kumar,Male,1952-12-28,Suresh Singh
WDA7246701,B. Kiran Sharma,Male,1978-09-21,Anil Reddy
MIZ4654966,L. Vikram Kumar,Male,1955-05-19,Vijay Verma
ZEG8770582,F. Divya Yadav,Female,1995-03-16,Rahul Reddy
BDD1509314,Z. Kavya Sharma,Female,1992-04-01,Vikram Joshi
RUM4239268,Y. Vikram Verma,Male,1948-05-25,Kiran Yadav
KLI2337210,X. Sanjay Sharma,Male,1958-10-05,Kiran Singh
PPX9396035,Y. Anjali Das,Female,1954-01-24,Anil Kumar
QVQ1253349,B. Vikram Singh,Male,1971-07-04,Vikram Joshi
EAN6883650,Y. Latha Das,Female,1989-01-05,Kiran Kumar
GKB6522128,X. Sanjay Singh,Male,1995-12-22,Suresh Verma
UCR2346820,I. Manoj Joshi,Male,1974-03-25,Vijay Das
QGW9394348,J. Anil Yadav,Male,1979-08-20,Vikram Sharma
UNO3183005,F. Latha Singh,Female,1935-10-11,Anil Singh
XNN1058449,J. Meena Yadav,Female,1935-09-01,Arun Sharma
OGS7559729,N. Sanjay Yadav,Male,1995-05-14,Arun Joshi
UGZ8269235,V. Meena Das,Female,1984-01-22,Kiran Joshi
XLY6829386,Y. Vijay Reddy,Male,1983-06-26,Anil Babu
ZVN1153717,A. Manoj Das,Male,2002-09-30,Sanjay Reddy
ERT6993924,T. Kiran Yadav,Male,1975-06-29,Kiran Kumar
EBN7959534,M. Kavya Kumar,Female,1990-07-04,Rahul Singh
IWV3435067,T. Vikram Joshi,Male,1990-02-23,Sanjay Yadav
SAF8711056,U. Divya Joshi,Female,2002-03-15,Manoj Yadav
BTF4203287,M. Kiran Naidu,Male,1978-06-02,Suresh Verma
DCR4472445,B. Divya Yadav,Female,1969-12-13,Ravi Sharma
INB8829338,R. Vijay Singh,Male,1949-11-30,Vikram Yadav
LLO0062357,W. Kavya Singh,Female,1984-09-09,Vikram Sharma
OOF0793175,D. Priya Verma,Female,1938-03-09,Ravi Joshi
BTR1621219,E. Vijay Das,Male,1936-01-28,Ravi Kumar
CTW3440210,U. Sita Yadav,Female,2006-11-01,Manoj Das
PDF9496547,F. Vijay Singh,Male,1962-05-26,Vikram Reddy
ZNO6887912,V. Sneha Das,Female,1961-01-04,Arun Das
FGY8402068,Z. Ravi Singh,Male,1980-08-14,Suresh Yadav
JMD3648984,C. Manoj Reddy,Male,1958-09-10,Vikram Joshi
MUK5294308,V. Suresh Babu,Male,1987-11-20,Rahul Sharma
KAO0809158,P. Ravi Kumar,Male,1952-05-01,Rahul Singh
QRY5116398,E. Meena Sharma,Female,2003-09-20,Sanjay Yadav
CQT4095516,B. Vijay Babu,Male,1998-10-08,Manoj Reddy
FTQ0893412,D. Ravi Babu,Male,1947-06-09,Arun Verma
BZQ5466210,H. Divya Sharma,Female,1947-11-27,Manoj Verma
TNF7752765,R. Vikram Naidu,Male,1972-08-17,Arun Babu
NNR6521550,O. Lakshmi Das,Female,1968-08-05,Rahul Sharma
YXR9614832,K. Vikram Babu,Male,1968-08-24,Arun Verma
RNC9378112,Y. Manoj Yadav,Male,1956-05-08,Sanjay Sharma
VGW8614850,X. Manoj Sharma,Male,1977-04-26,Manoj Yadav
EJV8771885,F. Divya Reddy,Female,1938-08-16,Suresh Verma
QYV3003740,P. Suresh Sharma,Male,1963-08-24,Suresh Joshi
RUV9605621,O. Vijay Joshi,Male,1941-01-29,Ravi Singh
FKO6621036,S. Sneha Reddy,Female,1998-04-10,Sanjay Singh
ZNX9348271,C. Anjali Babu,Female,1966-05-18,Kiran Joshi
WSS1216876,X. Meena Joshi,Female,1993-08-10,Vijay Verma
BUW7512306,C. Latha Singh,Female,1940-08-22,Suresh Naidu
DRL6228425,C. Radha Verma,Female,1950-11-02,Rahul Das
MPC6716922,L. Anil Kumar,Male,1971-08-14,Rahul Babu
UCC2324697,X. Vikram Verma,Male,1984-12-26,Manoj Verma
IBB7814432,H. Sanjay Kumar,Male,1989-12-04,Vijay Das
RTA2872192,Y. Vikram Joshi,Male,1977-05-22,Arun Joshi
GYF4324696,O. Arun Babu,Male,1969-04-13,Rahul Singh
XSN1303508,T. Kavya Sharma,Female,1996-10-02,Vikram Naidu
KCF4126658,Z. Vikram Babu,Male,1977-01-11,Vikram Babu
OQA9027032,G. Suresh Naidu,Male,1993-07-07,Vikram Verma
MDD5671368,Y. Lakshmi Kumar,Female,1983-09-15,Sanjay Babu
AOQ3365064,I. Vijay Kumar,Male,1945-10-15,Sanjay Naidu
ROO2196752,Y. Priya Singh,Female,1997-07-05,Manoj Kumar
SVZ0839914,C. Arun Joshi,Male,1954-07-25,Vikram Verma
BKF4681131,T. Sneha Babu,Female,1984-01-08,Vikram Verma
USE7808393,P. Anjali Joshi,Female,1937-03-16,Vikram Joshi
RYV2266586,C. Priya Sharma,Female,2005-11-21,Ravi Das
PLN9602521,A. Anjali Sharma,Female,1957-11-09,Sanjay Das
EER2706905,G. Manoj Verma,Male,1990-08-15,Sanjay Sharma
ROV7839914,G. Anil Sharma,Male,1981-02-04,Vijay Kumar
TAE8166796,D. Priya Kumar,Female,1955-04-13,Ravi Naidu
ELT8818643,T. Kiran Sharma,Male,1958-03-03,Anil Yadav
XWK2835922,D. Rahul Joshi,Male,1956-09-29,Vijay Babu
CTQ6040333,E. Vikram Babu,Male,1989-05-24,Suresh Das
CUH0143839,C. Vikram Joshi,Male,1950-03-06,Sanjay Das
FVE6871020,H. Manoj Naidu,Male,1995-06-20,Arun Joshi
PVV1527935,V. Divya Naidu,Female,1972-10-25,Anil Naidu
QLC5144622,I. Manoj Sharma,Male,1981-09-18,Anil Joshi
GGV4248506,C. Latha Sharma,Female,1956-11-04,Suresh Yadav
OKG2456078,I. Rahul Babu,Male,1938-10-15,Suresh Joshi
FWS7791231,H. Kavya Singh,Female,1937-01-09,Kiran Joshi
ENI7741886,P. Ravi Singh,Male,2004-02-27,Kiran Yadav
XMB1158672,N. Sneha Yadav,Female,1996-04-27,Manoj Reddy
YNB4546517,L. Suresh Babu,Male,1957-12-25,Manoj Das
EQL6633759,A. Sanjay Kumar,Male,1980-07-03,Vijay Kumar
RJG5807891,Z. Sneha Naidu,Female,2000-01-30,Kiran Verma
BHQ2709094,R. Sita Kumar,Female,1988-05-01,Rahul Singh
ODE6926008,Q. Suresh Singh,Male,1994-11-26,Suresh Joshi
JVZ4364732,C. Anil Naidu,Male,1968-11-10,Rahul Kumar
ANM8039413,J. Rahul Sharma,Male,1956-12-05,Suresh Singh
AEC6905869,G. Vikram Reddy,Male,1971-08-04,Vijay Sharma
TSD7223484,H. Latha Naidu,Female,1992-04-26,Arun Singh
BLY1789492,G. Latha Babu,Female,1982-03-21,Rahul Babu
JWA8923320,D. Manoj Sharma,Male,1976-07-22,Vikram Singh
CQP4008651,R. Meena Yadav,Female,1945-05-13,Vijay Yadav
YFH5634821,L. Sita Babu,Female,1967-12-11,Kiran Kumar
LLQ0423255,B. Arun Verma,Male,1958-07-01,Anil Das
CIR7237220,H. Vijay Joshi,Male,1981-11-09,Vikram Sharma
DCQ7556728,E. Rahul Das,Male,1963-03-19,Suresh Sharma
QOY8673646,C. Ravi Verma,Male,1991-04-12,Vikram Kumar
SXY5332849,V. Meena Reddy,Female,1993-10-06,Manoj Das
QPE9871710,D. Arun Verma,Male,1969-04-08,Vijay Kumar
YSO1945969,W. Sneha Reddy,Female,1970-05-26,Anil Singh
QYX0443625,H. Priya Reddy,Female,1940-12-27,Sanjay Joshi
FIA4766259,J. Latha Naidu,Female,1974-02-04,Suresh Babu
SVJ3129977,M. Kiran Sharma,Male,1952-03-11,Arun Joshi
LAC6357924,Y. Sanjay Naidu,Male,2000-11-09,Kiran Das
SSE4937527,Z. Anil Verma,Male,1961-11-01,Suresh Singh
SZB8858026,A. Vikram Reddy,Male,1967-08-06,Arun Babu
BLK6350200,Y. Anil Singh,Male,1974-05-10,Rahul Kumar
CWC8508659,K. Manoj Babu,Male,1984-07-31,Rahul Singh
NYV2435529,R. Meena Babu,Female,1954-06-03,Suresh Naidu
GAK5848888,L. Vijay Naidu,Male,1957-10-06,Arun Kumar
DXO0083223,T. Kavya Naidu,Female,1935-05-24,Manoj Joshi
TQX1457271,V. Kiran Yadav,Male,1974-10-01,Anil Yadav
SMR8401689,X. Manoj Yadav,Male,2003-06-21,Vijay Reddy
WNP0161065,E. Sita Verma,Female,1982-01-28,Manoj Joshi
ZRO3243669,R. Arun Singh,Male,1980-02-15,Manoj Joshi
AUM7861602,Q. Sneha Babu,Female,1951-03-29,Kiran Sharma
BEZ4739761,W. Anil Babu,Male,1944-03-10,Anil Sharma
RTY8324597,A. Priya Das,Female,1957-12-14,Arun Naidu
XVF2720002,B. Anjali Reddy,Female,1944-10-31,Rahul Babu
UKU2188655,R. Vijay Kumar,Male,1947-06-28,Suresh Verma
UAT6309010,V. Kavya Babu,Female,1983-06-08,Vijay Naidu
TJK5662814,X. Arun Verma,Male,2001-07-18,Suresh Das
CXZ1465402,F. Sita Naidu,Female,1987-08-21,Vijay Das
KZM8133307,Q. Priya Reddy,Female,1968-10-11,Manoj Verma
AUO1618397,L. Rahul Das,Male,1993-03-16,Rahul Singh
FPG5757486,K. Latha Naidu,Female,1979-05-18,Sanjay Reddy
UZM6144755,J. Radha Yadav,Female,1952-01-10,Rahul Verma
MDN2907212,Y. Anjali Kumar,Female,1983-10-14,Kiran Singh
GCY6581313,E. Vijay Kumar,Male,1969-02-21,Ravi Verma
RMP4575207,O. Meena Singh,Female,1992-04-27,Vijay Das
CZN2661499,G. Meena Das,Female,1956-09-29,Manoj Reddy
FSK1048617,I. Ravi Reddy,Male,1961-02-12,Anil Verma
DWV4660259,X. Anil Singh,Male,1967-12-19,Ravi Yadav
JAQ5033313,R. Lakshmi Singh,Female,1945-04-02,Manoj Kumar
YGW3564310,O. Latha Yadav,Female,1991-03-15,Sanjay Verma
IJZ1267070,E. Anjali Singh,Female,1983-01-11,Vijay Babu
HOX6766053,N. Latha Das,Female,1999-08-21,Anil Sharma
URC8482361,N. Rahul Singh,Male,1953-10-23,Suresh Kumar
GUN5413604,V. Anil Babu,Male,1970-04-10,Anil Sharma
BBR0080435,J. Suresh Naidu,Male,1967-01-18,Sanjay Joshi
BXF0094502,E. Sneha Kumar,Female,2006-08-24,Sanjay Naidu
KIA6458052,C. Priya Sharma,Female,1990-05-21,Manoj Singh
QFX3325487,T. Rahul Babu,Male,1980-09-08,Manoj Kumar
KHM0406123,Q. Anil Verma,Male,1990-10-28,Kiran Naidu
UWT3383334,X. Anil Joshi,Male,1975-04-24,Ravi Joshi
FLE2517131,A. Suresh Joshi,Male,1993-02-05,Vijay Reddy
WUW0400439,A. Vijay Sharma,Male,1939-06-12,Ravi Reddy
DNN4446477,Y. Kiran Sharma,Male,1943-04-05,Vijay Joshi
HAK7112240,E. Kavya Joshi,Female,1962-08-11,Sanjay Yadav
GWF1651849,S. Divya Yadav,Female,1989-12-28,Arun Verma
FGW3141861,E. Ravi Babu,Male,1997-12-31,Suresh Joshi
LBX7692385,C. Kiran Joshi,Male,1971-08-24,Vikram Das
JCT1799166,V. Vijay Babu,Male,1968-10-15,Kiran Joshi
FQR9583295,M. Manoj Sharma,Male,1985-07-01,Ravi Sharma
OAR0259936,T. Vikram Babu,Male,1963-07-11,Suresh Sharma
INJ6416338,I. Sneha Sharma,Female,2005-01-22,Ravi Kumar
EQX1319591,S. Lakshmi Yadav,Female,1987-05-10,Sanjay Joshi
YBQ1902150,X. Sanjay Joshi,Male,1978-10-02,Arun Sharma
BKA3457448,Q. Suresh Sharma,Male,1945-12-29,Rahul Verma
VFD2684430,U. Divya Reddy,Female,1943-07-19,Vikram Babu
IHN4613800,K. Lakshmi Naidu,Female,1955-01-12,Sanjay Babu
UON9125007,R. Rahul Joshi,Male,1994-08-06,Manoj Das
YFU0557747,B. Ravi Singh,Male,1976-02-12,Vijay Naidu
AQY9260140,K. Lakshmi Joshi,Female,1961-02-17,Anil Yadav
AER8596626,Z. Vijay Naidu,Male,1968-02-27,Suresh Babu
ORX6778480,V. Suresh Sharma,Male,1970-05-24,Manoj Verma
WCX0621579,V. Latha Singh,Female,1975-05-06,Vikram Kumar
WSR2639956,X. Latha Naidu,Female,1936-06-04,Kiran Kumar
EDP3187553,J. Kiran Singh,Male,1953-06-05,Anil Reddy
NKI8188342,X. Lakshmi Naidu,Female,1986-08-07,Vikram Verma
MZQ0360856,K. Anjali Kumar,Female,1963-01-17,Manoj Babu
OSQ4674881,G. Arun Yadav,Male,1959-06-14,Manoj Joshi
AQY5207968,C. Divya Yadav,Female,1946-11-23,Kiran Yadav
NHV8649112,N. Rahul Singh,Male,1997-06-11,Manoj Joshi
YVE3691725,K. Anjali Reddy,Female,1935-09-16,Rahul Joshi
HCK9714710,T. Sanjay Kumar,Male,1979-02-08,Anil Kumar
SLI0737174,Y. Arun Singh,Male,2004-04-21,Kiran Babu
HMK2495673,N. Suresh Yadav,Male,1992-10-28,Ravi Singh
JEZ4486575,A. Meena Yadav,Female,1971-05-04,Suresh Joshi
REV9316972,M. Kavya Singh,Female,1995-06-12,Sanjay Sharma
MMR3159679,I. Lakshmi Kumar,Female,1972-05-18,Ravi Joshi
ZBM3822140,K. Sneha Das,Female,1957-03-03,Sanjay Reddy
BMC2901974,X. Arun Reddy,Male,1936-08-14,Ravi Sharma
XGO0588923,V. Radha Kumar,Female,2001-05-27,Vikram Verma
DTX3088610,M. Anil Kumar,Male,2005-05-23,Suresh Yadav
KRW5677124,R. Sanjay Singh,Male,1975-06-05,Ravi Singh
SZH4475334,E. Rahul Yadav,Male,1937-04-13,Arun Naidu
NMR4043747,A. Kavya Das,Female,1995-10-04,Anil Singh
XMO8199537,K. Ravi Babu,Male,1957-06-03,Anil Reddy
KWL3005297,R. Arun Verma,Male,2005-03-23,Ravi Babu
TPF5174837,O. Lakshmi Babu,Female,2004-03-25,Ravi Reddy
RBP4810067,R. Priya Naidu,Female,1975-03-26,Manoj Yadav
OER6446892,T. Anjali Joshi,Female,1989-01-04,Kiran Reddy
DSL3699718,W. Radha Singh,Female,1968-05-19,Manoj Babu
VNG3435385,O. Meena Das,Female,1996-04-05,Arun Reddy
MXN5150928,J. Manoj Singh,Male,1991-11-18,Sanjay Verma
FCM7893432,M. Vikram Babu,Male,2000-01-19,Manoj Babu
FKL1128302,B. Lakshmi Verma,Female,1963-11-16,Rahul Naidu
SWM1072853,A. Vikram Joshi,Male,1990-02-08,Ravi Babu
CBP4186705,C. Manoj Sharma,Male,1985-08-23,Vikram Singh
ZOI2757518,M. Meena Joshi,Female,1997-04-25,Manoj Singh
VWR5717783,N. Vikram Das,Male,1994-12-25,Manoj Joshi
XJL6649246,U. Kiran Das,Male,2005-02-24,Anil Sharma
YGF7971156,N. Sita Verma,Female,1939-08-15,Vikram Yadav
WMC9143632,H. Rahul Verma,Male,1966-12-03,Anil Sharma
VTJ5676231,U. Latha Singh,Female,1990-10-24,Arun Yadav
CDV2916367,G. Arun Reddy,Male,1940-09-29,Vikram Babu
ZRN2001302,C. Latha Reddy,Female,1994-02-19,Sanjay Babu
NSY1932794,R. Rahul Reddy,Male,1940-03-05,Kiran Naidu
ZWQ7433169,F. Vijay Das,Male,1958-09-05,Arun Yadav
VZK5285312,Q. Latha Das,Female,1967-05-31,Suresh Verma
JRB3267550,S. Radha Reddy,Female,1977-07-16,Manoj Sharma
TIE1068150,W. Arun Naidu,Male,1935-10-29,Vijay Babu
NNU7265324,L. Ravi Reddy,Male,1991-12-03,Arun Kumar
ZVX8932077,U. Divya Babu,Female,1990-11-21,Ravi Joshi
BRF2324299,G. Sanjay Naidu,Male,1978-12-02,Vikram Joshi
BRN2015823,B. Sita Yadav,Female,1992-09-16,Vikram Babu
WKR5178310,C. Kavya Kumar,Female,1974-09-23,Ravi Kumar
TKK7262626,B. Arun Reddy,Male,1976-06-30,Manoj Das
ZXM9059521,D. Suresh Naidu,Male,1989-01-18,Vijay Kumar
HKJ2713932,A. Vijay Das,Male,1972-08-20,Vikram Reddy
UJH1118135,G. Radha Yadav,Female,1984-02-17,Sanjay Reddy
BCM1413376,L. Sanjay Reddy,Male,1975-03-23,Sanjay Das
JJA2858346,U. Radha Verma,Female,1991-02-23,Manoj Joshi
VLD2456537,S. Manoj Singh,Male,1996-10-04,Rahul Sharma
XOO8894702,X. Sita Joshi,Female,1989-09-19,Ravi Joshi
CKG3241960,R. Kiran Singh,Male,1950-09-13,Ravi Joshi
HBN1352994,X. Arun Reddy,Male,1953-07-29,Rahul Kumar
QQN0262429,E. Vijay Joshi,Male,1944-09-15,Ravi Verma
AGU0039587,P. Kavya Singh,Female,1965-11-18,Vikram Yadav
HZY2454806,D. Vikram Babu,Male,1937-06-21,Vijay Naidu
UOT3041153,C. Kavya Joshi,Female,1947-05-27,Manoj Verma
CQS0331217,N. Sneha Sharma,Female,2000-04-30,Ravi Singh
NEM6485680,T. Kiran Reddy,Male,1987-05-13,Vijay Babu
ZVC5329859,T. Suresh Reddy,Male,1941-12-26,Arun Babu
RUE3261955,F. Anil Das,Male,1959-07-16,Anil Verma
OQF3071011,J. Sneha Reddy,Female,1970-11-26,Arun Das
WFA2977687,A. Kavya Sharma,Female,1988-04-20,Vikram Naidu
SVI0036609,I. Kavya Naidu,Female,1994-12-25,Sanjay Naidu
UPV4469354,Y. Priya Yadav,Female,1984-11-26,Rahul Das
THR0401141,C. Meena Reddy,Female,2006-01-28,Rahul Reddy
RME7673542,A. Vikram Verma,Male,1940-06-20,Arun Sharma
SDP5694369,F. Latha Joshi,Female,1937-09-28,Manoj Reddy
VKJ0001595,S. Anjali Yadav,Female,1936-12-11,Kiran Joshi
RLJ8018949,G. Manoj Joshi,Male,2004-11-07,Rahul Das
VSO1314083,B. Kavya Das,Female,1987-04-16,Vijay Singh
KTP1840221,T. Anjali Reddy,Female,1967-03-01,Anil Das
LPZ7038786,S. Vijay Reddy,Male,1955-11-14,Manoj Singh
FPD0033999,W. Latha Sharma,Female,1997-08-06,Suresh Kumar
MRA9303002,K. Kiran Kumar,Male,1964-08-20,Sanjay Naidu
WDH1001662,Y. Manoj Das,Male,1935-03-26,Sanjay Joshi
PLU1309307,H. Ravi Das,Male,1983-10-29,Vikram Sharma
YCX4406690,U. Suresh Yadav,Male,1995-06-19,Anil Yadav
FKL7108846,S. Kavya Joshi,Female,1949-07-09,Sanjay Naidu
LVS8201877,D. Suresh Das,Male,1977-12-14,Vijay Verma
FHV7969520,M. Sita Verma,Female,1937-07-17,Rahul Joshi
IMV0654624,F. Sneha Sharma,Female,1952-12-05,Vikram Das
XJW1048510,K. Meena Babu,Female,1941-09-11,Vijay Kumar
SCE5342528,Z. Anjali Verma,Female,1955-08-16,Manoj Das
OEF2426197,Y. Kavya Yadav,Female,1975-05-16,Rahul Das
DEF5166749,Q. Divya Joshi,Female,1958-10-19,Sanjay Joshi
FCS9671785,J. Sanjay Yadav,Male,2000-04-15,Suresh Sharma
WYO6422268,K. Rahul Singh,Male,2002-04-07,Kiran Naidu
YZP3164525,S. Latha Joshi,Female,1943-05-18,Kiran Verma
LRI6167051,O. Kavya Verma,Female,2006-01-05,Vijay Joshi
GSE1062836,U. Vijay Joshi,Male,1970-08-26,Manoj Yadav
EOT3515986,N. Kavya Joshi,Female,1982-10-14,Rahul Singh
HVY3512913,T. Divya Das,Female,1986-09-21,Kiran Joshi
OTE1204369,D. Sita Reddy,Female,2004-02-02,Vijay Verma
RLU6920794,M. Vijay Joshi,Male,1981-09-05,Suresh Joshi
HMD5528406,O. Kiran Singh,Male,1953-04-01,Vikram Babu
YBV5885567,N. Anil Naidu,Male,1951-03-19,Arun Kumar
KVI1110179,Z. Kavya Sharma,Female,2000-08-08,Sanjay Kumar
VNA7262137,U. Meena Naidu,Female,1935-02-09,Sanjay Singh
GUB5921591,Y. Sanjay Verma,Male,1966-08-09,Arun Das
TFI3717082,F. Sanjay Verma,Male,1983-09-24,Vikram Naidu
PPK5277806,Q. Vikram Singh,Male,1935-07-17,Vijay Sharma
CBE1280146,P. Vijay Babu,Male,2001-08-03,Suresh Yadav
NGJ1142643,V. Anjali Joshi,Female,1949-09-14,Rahul Das
GAC4656041,Z. Kiran Yadav,Male,1967-11-28,Vikram Yadav
YER9124027,D. Vijay Verma,Male,1955-05-19,Vikram Babu
XMF2819692,C. Ravi Naidu,Male,1985-01-30,Suresh Sharma
HFK5308024,U. Anil Reddy,Male,1996-03-12,Ravi Joshi
GPR8425466,D. Ravi Singh,Male,1940-05-01,Rahul Yadav
FVA0928952,L. Latha Babu,Female,1937-11-07,Ravi Naidu
YGD5316292,E. Arun Das,Male,2000-06-16,Manoj Sharma
ITC4360330,G. Lakshmi Reddy,Female,2005-05-28,Suresh Naidu
HHV1868111,J. Suresh Reddy,Male,1992-10-23,Manoj Joshi
XTL7738712,A. Suresh Babu,Male,1974-07-10,Arun Sharma
QMM7649345,P. Lakshmi Joshi,Female,1960-12-03,Ravi Kumar
EMK2942977,M. Radha Kumar,Female,1937-06-04,Vijay Naidu
HMK5206130,O. Anjali Das,Female,1991-01-31,Anil Das
BSL8288531,N. Ravi Sharma,Male,1994-09-30,Ravi Verma
EIT3685575,R. Sita Joshi,Female,1947-09-25,Rahul Sharma
LZW5630647,Y. Sneha Babu,Female,2002-02-04,Kiran Sharma
ORJ5028283,L. Divya Verma,Female,1997-11-28,Rahul Yadav
NIN4117671,I. Meena Joshi,Female,1993-06-21,Suresh Singh
OLO1912233,W. Priya Das,Female,1963-02-08,Sanjay Verma
WKG5257114,M. Lakshmi Babu,Female,1935-10-07,Sanjay Kumar
KQC2949053,C. Anil Singh,Male,1984-08-23,Vijay Das
NLB2926788,Y. Divya Naidu,Female,2001-09-07,Rahul Verma
VTP9188496,M. Divya Joshi,Female,1993-07-22,Suresh Kumar
CRQ8154514,U. Ravi Naidu,Male,1945-08-24,Ravi Joshi
SAC8727083,A. Meena Reddy,Female,1958-05-22,Arun Babu
QFE8871301,L. Lakshmi Sharma,Female,1950-05-15,Vijay Verma
DMV6470779,P. Ravi Verma,Male,1991-12-19,Anil Yadav
XPP0807488,B. Vikram Verma,Male,1991-01-30,Vikram Joshi
COX5084167,K. Anil Babu,Male,1996-06-06,Sanjay Yadav
YZA7219789,V. Suresh Babu,Male,1960-06-11,Sanjay Yadav
VZL4196458,L. Kavya Sharma,Female,1940-02-04,Ravi Yadav
LFU8516153,H. Kavya Sharma,Female,1952-07-27,Rahul Reddy
BJQ2714129,W. Arun Singh,Male,1938-04-09,Rahul Naidu
HWH0840068,D. Meena Das,Female,1992-09-17,Manoj Singh
EVW4317506,D. Lakshmi Kumar,Female,2001-12-03,Vikram Singh
HIE1420219,P. Radha Singh,Female,1992-07-28,Suresh Kumar
HKP7408064,D. Suresh Joshi,Male,1991-02-24,Rahul Singh
ENR1889174,M. Radha Kumar,Female,1970-08-26,Anil Naidu
NLP0266453,T. Kavya Yadav,Female,1972-11-06,Ravi Babu
KOX4934824,G. Anil Yadav,Male,1989-09-12,Sanjay Reddy
GJR3083101,T. Priya Verma,Female,1964-06-02,Sanjay Singh
QID1288762,J. Kavya Reddy,Female,1942-07-13,Kiran Verma
WAV0341585,N. Kiran Sharma,Male,1996-06-16,Anil Reddy
TVV6916490,S. Meena Verma,Female,1992-02-25,Vijay Kumar
JUA5366867,B. Rahul Singh,Male,1996-02-17,Suresh Reddy
ZQQ7040299,K. Kavya Das,Female,1981-02-07,Arun Yadav
RTD7672586,O. Kiran Verma,Male,1972-12-22,Rahul Das
KKM6364631,A. Arun Naidu,Male,1974-11-12,Arun Sharma
HBS3117816,L. Manoj Sharma,Male,1968-09-28,Manoj Reddy
SRX2123838,P. Anil Joshi,Male,2001-03-04,Arun Sharma
KXD0159106,W. Anil Naidu,Male,1966-11-09,Kiran Das
TPP1108993,E. Suresh Joshi,Male,1969-02-16,Rahul Verma
FGP3749337,A. Vijay Kumar,Male,1993-04-17,Manoj Babu
FEN2912763,F. Vikram Das,Male,1995-10-05,Ravi Singh
MIM3756592,O. Ravi Babu,Male,1958-05-03,Ravi Babu
TPX6276033,N. Rahul Joshi,Male,1943-10-17,Rahul Reddy
LUR7980316,G. Latha Singh,Female,1990-09-23,Rahul Kumar
IMZ0169939,Y. Radha Joshi,Female,1940-10-25,Manoj Babu
AXT7306878,T. Rahul Naidu,Male,1955-09-11,Kiran Yadav
DIL6413302,U. Anil Yadav,Male,1990-09-16,Kiran Babu
TDB3202514,C. Anil Yadav,Male,1998-02-01,Manoj Das
HMQ5968750,N. Sneha Reddy,Female,1983-09-16,Anil Babu
OYQ2714887,C. Arun Joshi,Male,1984-10-08,Anil Kumar
VKJ0646454,X. Suresh Sharma,Male,2000-07-31,Anil Joshi
DVT1457515,O. Lakshmi Babu,Female,1990-02-13,Arun Singh
WQJ9540850,M. Suresh Verma,Male,1991-06-26,Vikram Yadav
VOR1917876,C. Radha Reddy,Female,1939-11-17,Vikram Babu
NES5821280,C. Vijay Kumar,Male,1967-12-29,Vijay Verma
LPK2869516,I. Rahul Das,Male,1980-03-01,Manoj Naidu
UIV7218211,R. Anjali Reddy,Female,1996-03-16,Rahul Das
UFO2733310,P. Sanjay Sharma,Male,1959-03-24,Vikram Singh
WWO1370320,C. Priya Naidu,Female,1962-01-08,Manoj Verma
RQC2500567,Y. Rahul Sharma,Male,1966-04-24,Anil Kumar
CEG1173864,F. Arun Joshi,Male,1946-01-16,Sanjay Kumar
BAI6201787,G. Arun Verma,Male,1972-06-14,Arun Yadav
AUP8467945,A. Sanjay Reddy,Male,1954-05-13,Suresh Babu
SFE1047250,Q. Kavya Joshi,Female,1994-02-02,Sanjay Reddy
